,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
3396,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,sonuparis89, ,0
3397,❤️, ,[],❤,0.7460869565217392,neu,lmqdd3655, ,0
3398,❤️❤️, ,[],❤❤,0.7460869565217392,neu,lmqdd3655, ,0
3399,❤️, ,[],❤,0.7460869565217392,neu,lmqdd3655, ,0
3400,❤️, ,[],❤,0.7460869565217392,neu,lmqdd3655, ,0
3401,❤️, ,[],❤,0.7460869565217392,neu,lmqdd3655, ,0
3402,Hi,hi,['hi'], ,0.0,neu,khatir529, ,0
3403,❤️, ,[],❤,0.7460869565217392,neu,enstagram01, ,0
3404,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.13978494623655907,neu,ninachristi, ,0
3405,You are very beautiful my friend 😘,beauti friend,"['beauti', 'friend']",😘,0.5631847953216375,pos,alaceud, ,0
3406,Nice,nice,['nice'], ,0.4215,pos,jikanauta, ,0
3407,❤️, ,[],❤,0.7460869565217392,neu,eko.dardor.79, ,0
3408,❤️, ,[],❤,0.7460869565217392,neu,christiangojon, ,0
3409,🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑, ,[],🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑,0.2653061224489796,neu,modisonu81, ,0
3410,🥒🥒🥒🥒🥒🥒🥒🥒🥒🥕, ,[],🥒🥒🥒🥒🥒🥒🥒🥒🥒🥕,0.0,neu,modisonu81, ,0
3411,Slt❤️🙌🔥🔥👏,slt,['slt'],❤🙌🔥🔥👏,0.35110496016663423,neu,katotokayakez, ,0
3412,Hello❤️,hello,['hello'],❤,0.3730434782608696,neu,christenchristen087gmail.com8, ,0
3413,😢😢, ,[],😢😢,0.0066755674232309,neu,fkmbc1, ,0
3414,❤️❤️, ,[],❤❤,0.7460869565217392,neu,aksagaffar, ,0
3415,Hii,hii,['hii'], ,0.0,neu,sonuparis89, ,0
3416,I love u,love u,"['love', 'u']", ,0.6369,pos,josephjoseph4850, ,0
3417,Xxx,xxx,['xxx'], ,0.0,neu,rahulahsok, ,0
3418,Hi,hi,['hi'], ,0.0,neu,hashradali, ,0
3419,Vatr,vatr,['vatr'], ,0.0,neu,vikram.bhat.54584982, ,0
3420,Hii,hii,['hii'], ,0.0,neu,sureshsk202727, ,0
3421,Hiii,hiii,['hiii'], ,0.0,neu,gyansingh8626, ,0
3422,❤️, ,[],❤,0.7460869565217392,neu,muhammadrashid5803, ,0
3423,😢😢, ,[],😢😢,0.0066755674232309,neu,shakeelameel, ,0
3424,Elim,elim,['elim'], ,0.0,neu,kendi_ne1234, ,0
3425,"❤️ GET LIT KOURTNEY, U LOOK ABSOLUTELY AMAZING DOLL❤️❤️❤️🔥",get lit kourtney u look absolut amaz doll,"['get', 'lit', 'kourtney', 'u', 'look', 'absolut', 'amaz', 'doll']",❤❤❤❤🔥,0.24031790556334737,neu,kristin.rivera.9883, ,0
3426,🙌🙌, ,[],🙌🙌,0.5604249667994687,neu,amitmandal4346, ,0
3427,Yes it is @kourtneykardash,ye,['ye'], ,0.0,neu,find.mytruelove,kourtneykardash ,0
3428,Nice,nice,['nice'], ,0.4215,pos,ukifayat458, ,0
3429,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,jamwalkamalsingh, ,0
3430,❤️❤️❤️❤️❤️👏👏👏👏, ,[],❤❤❤❤❤👏👏👏👏,0.645847395936735,neu,vinaykumar556781, ,0
3431,❤️😍😢😢👏👏👏👏👏, ,[],❤😍😢😢👏👏👏👏👏,0.44890162221206353,neu,lalabhai4364, ,0
3432,❤️, ,[],❤,0.7460869565217392,neu,hiremaninagraj, ,0
3433,Ok,ok,['ok'], ,0.296,neu,rajeshshah4894, ,0
3434,So sweet,sweet,['sweet'], ,0.4588,pos,weightanthony, ,0
3435,https://amzn.to/3q7SC9g, ,[], ,0.0,neu,mefuadhossain, ,0
3436,Hola 👋,hola,['hola'],👋,0.20811518324607325,neu,juniorrmz1, ,0
3437,7😍, ,[],😍,0.6779367825129737,neu,p.s.chauhan12, ,0
3438,Hi,hi,['hi'], ,0.0,neu,badelupradip, ,0
3439,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,hoss.am5031, ,0
3440,🙌🔥, ,[],🙌🔥,0.35010495651801393,neu,rudresha.rudra.547, ,0
3441,Beautiful,beauti,['beauti'], ,0.0,neu,riturajsingh98875, ,0
3442,Hii,hii,['hii'], ,0.0,neu,kaku.din.718, ,0
3443,❤️, ,[],❤,0.7460869565217392,neu,karachi.jan, ,0
3444,Ha,ha,['ha'], ,0.34,neu,kamankumer, ,0
3445,Beautiful Queen Kourtney❤️❤️❤️❤️❤️❤️❤️,beauti queen kourtney,"['beauti', 'queen', 'kourtney']",❤❤❤❤❤❤❤,0.5222608695652174,neu,shawncook8513, ,0
3446,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,raghuveerpoonia442, ,0
3447,❤️, ,[],❤,0.7460869565217392,neu,raghuveerpoonia442, ,0
3448,@khloekardashian te veioas hermosa ahí,te veioa hermosa ah,"['te', 'veioa', 'hermosa', 'ah']", ,0.0,neu,pasantofimio,khloekardashian ,0
3449,Beautiful❤️,beauti,['beauti'],❤,0.3730434782608696,neu,amjad.wattu.395, ,0
3450,Hi,hi,['hi'], ,0.0,neu,anji.katam, ,0
3451,Hi,hi,['hi'], ,0.0,neu,anji.katam, ,0
3452,Hello,hello,['hello'], ,0.0,neu,charancharan4733, ,0
3453,Hi,hi,['hi'], ,0.0,neu,charancharan4733, ,0
3454,❤️🙌, ,[],❤🙌,0.653255961660604,neu,slyh_lsgyr, ,0
3455,I love you,love,['love'], ,0.6369,pos,charancharan4733, ,1
3456,Filet mignon,filet mignon,"['filet', 'mignon']", ,0.0,neu,jackd2k21, ,0
3457,P,p,['p'], ,0.0,neu,zio.pernando, ,0
3458,Hii❤️,hii,['hii'],❤,0.3730434782608696,neu,subhashbhabhar2, ,0
3459,"OMG 😳☪️😃🤗 I am the Sun God Richard Christ and the Sun and I have selected Kimberly Kardashian, the most beautiful amazing lady in the world to be our wife for endless life 🧬 ☀️💖 through the SunGodChrist and Life 🧬☀️ without Death. We love her and need her with us so that we can heal the entire world and keep her young 🌱🩸💔🆕✝️♾️🍯☀️💖🌺💫♾️ Kourtney too",omg sun god richard christ sun select kimberli kardashian beauti amaz ladi world wife endless life sungodchrist life without death love need us heal entir world keep young kourtney,"['omg', 'sun', 'god', 'richard', 'christ', 'sun', 'select', 'kimberli', 'kardashian', 'beauti', 'amaz', 'ladi', 'world', 'wife', 'endless', 'life', 'sungodchrist', 'life', 'without', 'death', 'love', 'need', 'us', 'heal', 'entir', 'world', 'keep', 'young', 'kourtney']",😳☪😃🤗🧬☀💖🧬☀🌱🩸💔🆕✝♾🍯☀💖🌺💫♾,0.23768808420841675,neu,sungodrichard71lovesmoongoddes, ,1
3460,hi,hi,['hi'], ,0.0,neu,rodalorgie, ,0
3461,Heropic,herop,['herop'], ,0.0,neu,anild__tredo50, ,0
3462,Se hicieron de todo en la cara ! 🤣😎,se hicieron de todo en la cara,"['se', 'hicieron', 'de', 'todo', 'en', 'la', 'cara']",🤣😎,0.0616710875331565,neu,sofiaguadalupe201895, ,0
3463,❤️, ,[],❤,0.7460869565217392,neu,arielcaballero735, ,0
3464,😂, ,[],😂,0.2209684037751333,neu,82.075469, ,0
3465,PONO,pono,['pono'], ,0.0,neu,kotabima123453, ,0
3466,crazy how y’all looked pretty,crazi look pretti,"['crazi', 'look', 'pretti']", ,0.0,neu,vxsahal, ,0
3467,Who are they?, ,[], ,0.0,neu,natalie.chriss.9, ,0
3468,🙌, ,[],🙌,0.5604249667994687,neu,lihancaimahan, ,0
3469,Top ❤️,top,['top'],❤,0.4741934782608696,neu,taiiguara, ,0
3470,Beautiful and sexy Queen Kourtney❤️❤️❤️❤️❤️,beauti sexi queen kourtney,"['beauti', 'sexi', 'queen', 'kourtney']",❤❤❤❤❤,0.41449275362318844,neu,shawncook8513, ,0
3471,😍 وبحب الناس الرايقه🙌, ,[],😍🙌,0.6191808746562213,neu,bwsbry8328, ,0
3472,يا بخت الناس الرايق, ,[], ,0.0,neu,bwsbry8328, ,0
3473,❤️, ,[],❤,0.7460869565217392,neu,twny.lwkh, ,0
3474,❤️, ,[],❤,0.7460869565217392,neu,twny.lwkh, ,0
3475,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,bdrlmndr, ,0
3476,Bellisimaaaaas. Parecen Ángeles!.,bellisimaaaaa parecen ngele,"['bellisimaaaaa', 'parecen', 'ngele']", ,0.0,neu,guzma708, ,0
3477,Welcome to the king palace,welcom king palac,"['welcom', 'king', 'palac']", ,0.0,neu,johnzubah40, ,0
3478,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,rickyzinhokyp, ,0
3479,❤️❤️, ,[],❤❤,0.7460869565217392,neu,qsm.lqdsy, ,0
3480,I love you,love,['love'], ,0.6369,pos,anek.kumar.58726, ,0
3481,Baby,babi,['babi'], ,0.0,neu,anek.kumar.58726, ,0
3482,🔥bany,bani,['bani'],🔥,0.06989247311827955,neu,anek.kumar.58726, ,0
3483,Hell,hell,['hell'], ,-0.6808,neg,anek.kumar.58726, ,0
3484,Omg yes please so hott,omg ye pleas hott,"['omg', 'ye', 'pleas', 'hott']", ,0.0,neu,dan.rangel.100, ,0
3485,Sonttagio chi mi dice chi è più z......una grande  serata da persona educata. Ok,sonttagio chi mi dice chi pi z una grand serata da persona educata ok,"['sonttagio', 'chi', 'mi', 'dice', 'chi', 'pi', 'z', 'una', 'grand', 'serata', 'da', 'persona', 'educata', 'ok']", ,0.6369,pos,romanogiuseppe041, ,0
3486,Beautiful,beauti,['beauti'], ,0.0,neu,shiva.bhola.984, ,0
3487,@kimkardashian I see them eye😜,see eye,"['see', 'eye']",😜,0.15201288244766506,neu,1rrose,kimkardashian ,0
3488,الستوري🔥🔥🔥🔞🔞🔞🔞🔞🔞🔞🔞🔞🔞🔞, ,[],🔥🔥🔥🔞🔞🔞🔞🔞🔞🔞🔞🔞🔞🔞,-0.004207573632538562,neu,kdjdjd9810, ,0
3489,Hello,hello,['hello'], ,0.0,neu,laposkyjames, ,0
3490,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,manolismpantis0, ,0
3491,❤️, ,[],❤,0.7460869565217392,neu,josediaz260769, ,0
3492,Glad you got better at make up @kimkardashian,glad got better make,"['glad', 'got', 'better', 'make']", ,0.7096,pos,brittanys_journal,kimkardashian ,0
3493,boa noite,boa noit,"['boa', 'noit']", ,0.0,neu,marinojise685, ,0
3494,روووووعه وذواقه, ,[], ,0.0,neu,lmrjnbwnjmh, ,0
3495,Hi,hi,['hi'], ,0.0,neu,dasmankonlan, ,0
3496,How are you, ,[], ,0.0,neu,dasmankonlan, ,0
3497,Giras as três ❤️,gira tr,"['gira', 'tr']",❤,0.24869565217391304,neu,albano.lamas, ,0
3498,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,hasananasghar, ,0
3499,How are you, ,[], ,0.0,neu,dasmankonlan, ,0
3500,Hi,hi,['hi'], ,0.0,neu,dasmankonlan, ,0
3501,😢, ,[],😢,0.0066755674232309,neu,brohi_aamir, ,0
3502,Nice,nice,['nice'], ,0.4215,pos,brohi_aamir, ,0
3503,Q ricoy,q ricoy,"['q', 'ricoy']", ,0.0,neu,jomanuel3807, ,0
3504,Mami si estás bella😍❤️,mami si est bella,"['mami', 'si', 'est', 'bella']",😍❤,0.23733728983911884,neu,yuris.pinto, ,0
3505,Hi,hi,['hi'], ,0.0,neu,shamoonmasih2022, ,0
3506,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,jorgebuenaposada, ,1
3507,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3508,😌😫, ,[],😌😫,0.16930012397159924,neu,black_box1212, ,0
3509,❤️, ,[],❤,0.7460869565217392,neu,vasileiosspatso, ,1
3510,Anyone up for fun?🙌,anyon fun,"['anyon', 'fun']",🙌,0.5272083222664896,pos,sugarnspice755, ,0
3511,Quel bonté,quel bont,"['quel', 'bont']", ,0.0,neu,cedrickkeita, ,0
3512,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mebarki27karim, ,0
3513,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3514,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3515,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3516,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3517,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3518,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3519,❤️❤️, ,[],❤❤,0.7460869565217392,neu,celio5446, ,0
3520,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3521,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3522,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3523,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3524,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3525,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,0
3526,❤️, ,[],❤,0.7460869565217392,neu,celio5446, ,1
3527,Memories are precious ❤️,memori preciou,"['memori', 'preciou']",❤,0.24869565217391304,neu,lisi.michelle, ,0
3528,❤️, ,[],❤,0.7460869565217392,neu,abdusalamovdiyorbek537gmail.c, ,0
3529,❤️, ,[],❤,0.7460869565217392,neu,abdusalamovdiyorbek537gmail.c, ,0
3530,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mebarki27karim, ,0
3531,😍, ,[],😍,0.6779367825129737,neu,hadououjout, ,0
3532,Nice,nice,['nice'], ,0.4215,pos,ahamefula2022, ,0
3533,I was 4 year's old and now am old😢 abd u guys still same wtf,year old old abd u guy still wtf,"['year', 'old', 'old', 'abd', 'u', 'guy', 'still', 'wtf']",😢,-0.5200582702863076,neg,bale.nciaga234, ,0
3534,❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥😍😍, ,[],❤❤❤❤❤🔥🔥🔥🔥🔥🔥😍😍,0.4557706173118459,neu,boukrama.aziz, ,0
3535,"All are cute, beautiful and, sexy",cute beauti sexi,"['cute', 'beauti', 'sexi']", ,0.4588,pos,zahid_7172, ,0
3536,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,abidmhamd5, ,0
3537,يَاُهلُا, ,[], ,0.0,neu,abidmhamd5, ,0
3538,So sexy,sexi,['sexi'], ,0.0,neu,jamescalson1, ,0
3539,Jesus Kourtney has not aged 😮,jesu kourtney not age,"['jesu', 'kourtney', 'not', 'age']",😮,0.05555555555555556,neu,coshea81, ,0
3540,".
✨
💖✨
💖💖✨
💖💖💖✨", ,[],✨💖✨💖💖✨💖💖💖✨,0.569066239412002,neu,moon_.369, ,0
3541,Everyone has different faces!,everyon differ face,"['everyon', 'differ', 'face']", ,0.0,neu,samanthaaangela, ,0
3542,👏, ,[],👏,0.5205479452054794,neu,benardbeda8, ,0
3543,❤️, ,[],❤,0.7460869565217392,neu,onela.baciu, ,0
3544,So nice,nice,['nice'], ,0.4215,pos,ma.teus8344, ,0
3545,❤️👏, ,[],❤👏,0.6333174508636092,neu,nday.katali, ,0
3546,حجم دهی باسن و سینه فقط در یک جلسه بدون درد بصورت سرپایی تضمینی در مراکز معتبر و کلینیکهای زیبایی با کادری مجرب بدون نیاز ب بیهوشی و خونریزی. lipo.jel@ ترکیب ژل هیالورونیک اسید و لیپید (چربی قابل تزریق) ساخت امریکا .ماندگاری بالا فرم دهی و حجیم سازی طبق خواسته شما کاملا تضمینی,lipojel,['lipojel'], ,0.0,neu,lipo.jel,ترکیب ,0
3547,❤️🔥🔥belle et très sexy,bell et tr sexi,"['bell', 'et', 'tr', 'sexi']",❤🔥🔥,0.14652240699926533,neu,jmlbdlnsrwlny, ,0
3548,❤️, ,[],❤,0.7460869565217392,neu,terisaawilliams65, ,0
3549,Send me your fav spots BB!,send fav spot bb,"['send', 'fav', 'spot', 'bb']", ,0.4588,pos,tannerdowns, ,0
3550,I L❤️ve this,lve,['lve'],❤,0.3730434782608696,neu,kelechisolidrock, ,0
3551,ی لحظه بیا ❤️خسته نشدی تو اینستاگرام دونبال دوست دختر یا دوست پسر گشتین خسته  نشدین آخه...اگه دونبال کسی میگردین باهاتون دوست بشه اینجا فایده نداره.الان که معلوم نیست کی پسره کی دختره همه دونبال منفعت خودشونن تازه اگر از شهر خودتون کسی رو پیدا کنید هنر کردید اگه میخوایی از سینگلی در بیای مهم هم نیست تو چه سنی هستید تو بیوم لینک یکی از سایت های معتبر دوست یابی زدم نه پولی نه کلاه برداری فقط کافیه 👈🏻شمارتو وارد کنی بعد هم ثبت نام برو با کسی که میخوای تو هر رده سنی یا مذهبی از شهر خودت چت کن خیلی راحت فرد مورد علاقتو پیدا کن💞💞, ,[],❤👈🏻💞💞,0.6654593991214001,neu,joliya720, ,0
3552,❤️, ,[],❤,0.7460869565217392,neu,emmanuel.temitope.9406, ,0
3553,Wow very nice 👏,wow nice,"['wow', 'nice']",👏,0.6835159817351598,pos,yassirsallh, ,0
3554,Money do wonders🙌,money wonder,"['money', 'wonder']",🙌,0.18680832226648958,neu,ikepooh_98, ,0
3555,Who are they?😂, ,[],😂,0.2209684037751333,neu,kimberlygiogios, ,1
3556,Beautiful,beauti,['beauti'], ,0.0,neu,ifeanyimbute, ,0
3557,Beautiful,beauti,['beauti'], ,0.0,neu,ifeanyimbute, ,0
3558,هلاو, ,[], ,0.0,neu,hmdlhnyn8922, ,0
3559,❤️❤️, ,[],❤❤,0.7460869565217392,neu,bdalzyzmhmdbdalzyz481, ,0
3560,هاي ياقلبي, ,[], ,0.0,neu,bdalzyzmhmdbdalzyz481, ,0
3561,Hi,hi,['hi'], ,0.0,neu,mhonestsugar, ,0
3562,🙌good,good,['good'],🙌,0.5004124833997343,pos,amandesamuel, ,0
3563,ù, ,[], ,0.0,neu,nini2_601, ,0
3564,Sexy,sexi,['sexi'], ,0.0,neu,raj215967, ,0
3565,❤️, ,[],❤,0.7460869565217392,neu,abdualmageedalhaddad, ,0
3566,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,0.6779367825129738,neu,hershelhayward, ,1
3567,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,giddsfer, ,0
3568,The only real one,real one,"['real', 'one']", ,0.0,neu,brian_with_a__y, ,0
3569,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍🔥🔥🔥👏👏❤️❤️, ,[],❤❤❤❤❤❤❤❤❤❤❤😍😍😍🔥🔥🔥👏👏❤❤,0.6282567386401032,neu,sj6356451, ,0
3570,🙌, ,[],🙌,0.5604249667994687,neu,regar7326, ,0
3571,Very nice,nice,['nice'], ,0.4215,pos,khanbilla60, ,0
3572,…. Countless plastic surgeries later….,countless plastic surgeri later,"['countless', 'plastic', 'surgeri', 'later']", ,0.0,neu,kristianksadler, ,0
3573,😋😋, ,[],😋😋,0.6335149863760219,neu,anamaro_tasiko, ,0
3574,Thanks we two,thank two,"['thank', 'two']", ,0.3612,neu,kelvinusmarciale, ,0
3575,Good,good,['good'], ,0.4404,pos,kelvinusmarciale, ,0
3576,❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤,0.7460869565217392,neu,sumaninasri, ,0
3577,Nice,nice,['nice'], ,0.4215,pos,sumaninasri, ,0
3578,❤️, ,[],❤,0.7460869565217392,neu,abdelachach, ,0
3579,😍😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍😍,0.6779367825129736,neu,krissyloveroses20, ,0
3580,Scs حلوه,sc,['sc'], ,0.0,neu,alhsynalyasydy, ,0
3581,Vibration 📳 you are to all 😍👏👏,vibrat,['vibrat'],📳😍👏👏,0.4297581682309831,neu,kamanga517, ,0
3582,🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘tuwapend wanyam,tuwapend wanyam,"['tuwapend', 'wanyam']",🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘,0.020833333333333256,neu,jadilij, ,0
3583,❤️, ,[],❤,0.7460869565217392,neu,nadeem.3841, ,0
3584,Hii,hii,['hii'], ,0.0,neu,nadeem.3841, ,0
3585,😮😮😮 you my kind of my lady,kind ladi,"['kind', 'ladi']",😮😮😮,0.3773466666666666,pos,folarin.daramola.5, ,0
3586,👏, ,[],👏,0.5205479452054794,neu,attitude_pawan_raj_, ,0
3587,Hi,hi,['hi'], ,0.0,neu,attitude_pawan_raj_, ,0
3588,Vp,vp,['vp'], ,0.0,neu,mesha9287, ,0
3589,🙌, ,[],🙌,0.5604249667994687,neu,fra.5903, ,0
3590,❤️❤️, ,[],❤❤,0.7460869565217392,neu,ltybbdlrhmn51, ,0
3591,Khloe ❤️,khloe,['khloe'],❤,0.3730434782608696,neu,etp2398, ,0
3592,hi dr,hi dr,"['hi', 'dr']", ,0.0,neu,fra.5903, ,0
3593,❤️, ,[],❤,0.7460869565217392,neu,lara890653y77, ,0
3594,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,lara890653y77, ,0
3595,سلام عزیزم خوبی خشگل خانوم ‌جون‌ قربونت برم, ,[], ,0.0,neu,radkarimi9132021, ,0
3596,Cuantas cirujias las han cambiado oh..,cuanta cirujia la han cambiado oh,"['cuanta', 'cirujia', 'la', 'han', 'cambiado', 'oh']", ,0.0,neu,leibysarteaga, ,0
3597,Sexxx,sexxx,['sexxx'], ,0.0,neu,bobe6448, ,0
3598,الو 😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,bwnslshmy_, ,0
3599,Hello,hello,['hello'], ,0.0,neu,queenbella2469, ,0
3600,👏, ,[],👏,0.5205479452054794,neu,gauravbhatia638, ,0
3601,Mulher de milhões 🙌❤️,mulher de milh,"['mulher', 'de', 'milh']",🙌❤,0.2613023846642416,neu,sukin_famous, ,0
3602,❤️, ,[],❤,0.7460869565217392,neu,wrdlzmn91, ,0
3603,So cute😂,cute,['cute'],😂,0.33988420188756663,pos,millaluna1, ,0
3604,🎁🎁🎁, ,[],🎁🎁🎁,0.7673611111111112,neu,jmoss_waterzen, ,0
3605,🤎, ,[],🤎,0.0,neu,jmoss_waterzen, ,0
3606,🌚, ,[],🌚,0.472972972972973,neu,jmoss_waterzen, ,0
3607,🙌🙌🙌❤️, ,[],🙌🙌🙌❤,0.6068404642300363,neu,wmd8800, ,0
3608,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,azamjelane14, ,1
3609,🙌😍😍😍😍, ,[],🙌😍😍😍😍,0.6544344193702728,neu,matovu2677, ,0
3610,Hi,hi,['hi'], ,0.0,neu,vivekdas374, ,0
3611,Very beautiful,beauti,['beauti'], ,0.0,neu,ishaqafridi528, ,0
3612,Hey look at me,hey look,"['hey', 'look']", ,0.0,neu,josh_ua4518, ,0
3613,I love you,love,['love'], ,0.6369,pos,felizilden, ,0
3614,حجابت کو پس ...شوهر داری ایا....😂😂, ,[],😂😂,0.2209684037751333,neu,muustefa, ,0
3615,Hi baby,hi babi,"['hi', 'babi']", ,0.0,neu,felizilden, ,0
3616,❤️❤️❤️❤️🔥🔥, ,[],❤❤❤❤🔥🔥,0.5439862864266791,neu,fariborz2192, ,0
3617,❤️🙌🔥👏😢, ,[],❤🙌🔥👏😢,0.39470407643729544,neu,jamalkhanovi342021, ,0
3618,Hello,hello,['hello'], ,0.0,neu,fazal.wasim.9, ,0
3619,Looking hot🔥,look hot,"['look', 'hot']",🔥,0.04659498207885303,neu,caro_line6629, ,0
3620,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,lazojorgealiendre, ,1
3621,Hi,hi,['hi'], ,0.0,neu,amadfred360, ,0
3622,❤️❤️❤️hi,hi,['hi'],❤❤❤,0.5595652173913044,neu,komalrani5818, ,0
3623,❤️😍😍😮😮❤️, ,[],❤😍😍😮😮❤,0.5672671722708302,neu,dineshsuman1767, ,0
3624,Hot baby❤️😍😍,hot babi,"['hot', 'babi']",❤😍😍,0.42039210430953733,neu,lover_boy_fayaz_______, ,0
3625,❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤,0.7460869565217392,neu,liliguille97, ,0
3626,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,liliguille97, ,0
3627,❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤,0.7460869565217392,neu,liliguille97, ,0
3628,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,liliguille97, ,0
3629,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,liliguille97, ,0
3630,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,liliguille97, ,1
3631,Ola,ola,['ola'], ,0.0,neu,dreamstore917, ,0
3632,❤️, ,[],❤,0.7460869565217392,neu,rashidkhnoo347, ,0
3633,L,l,['l'], ,0.0,neu,natalie__ava, ,0
3634,Welcome😍,welcom,['welcom'],😍,0.33896839125648687,neu,mortealvaro473, ,0
3635,سلام❤️, ,[],❤,0.7460869565217392,neu,khpacha, ,0
3636,I feel sorry for Khloe. I now understand why she is so insecure. She is very pretty but her sisters are stunning,feel sorri khloe understand insecur pretti sister stun,"['feel', 'sorri', 'khloe', 'understand', 'insecur', 'pretti', 'sister', 'stun']", ,0.0,neu,raynalontz, ,1
3637,سلام, ,[], ,0.0,neu,tofanhasibullah, ,0
3638,You're so beautiful...❤️❤️❤️,beauti,['beauti'],❤❤❤,0.5595652173913044,neu,enahjurokz, ,0
3639,Salut,salut,['salut'], ,0.0,neu,kone_tenon_, ,0
3640,hi,hi,['hi'], ,0.0,neu,sapankumar.rana.58, ,0
3641,Hi,hi,['hi'], ,0.0,neu,sapankumar.rana.58, ,0
3642,❤️, ,[],❤,0.7460869565217392,neu,sujiit8463, ,0
3643,Hi,hi,['hi'], ,0.0,neu,sujiit8463, ,0
3644,🔥g oxgk9lb8zd🔥,g oxgklbzd,"['g', 'oxgklbzd']",🔥🔥,0.06989247311827955,neu,francisconogueirada_silva, ,0
3645,Há mv,h mv,"['h', 'mv']", ,0.0,neu,francisconogueirada_silva, ,0
3646,😍, ,[],😍,0.6779367825129737,neu,lash.masangma, ,0
3647,Nice beautiful,nice beauti,"['nice', 'beauti']", ,0.4215,pos,lash.masangma, ,0
3648,😍, ,[],😍,0.6779367825129737,neu,lash.masangma, ,0
3649,Oui cv,oui cv,"['oui', 'cv']", ,0.0,neu,nawarsabour, ,0
3650,Hi,hi,['hi'], ,0.0,neu,majidblochmajidbbaloch, ,0
3651,Vintaaaage,vintaaaag,['vintaaaag'], ,0.0,neu,themememah, ,0
3652,😍, ,[],😍,0.6779367825129737,neu,rdwanza3bol, ,0
3653,❤️, ,[],❤,0.7460869565217392,neu,rdwanza3bol, ,0
3654,9572666126, ,[], ,0.0,neu,sukdharyadav, ,0
3655,9572666126, ,[], ,0.0,neu,sukdharyadav, ,0
3656,👏, ,[],👏,0.5205479452054794,neu,sukdharyadav, ,0
3657,ℍ𝕖𝕝𝕝𝕠, ,[], ,0.0,neu,mistreebhura82022, ,0
