,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
248,😍, ,[],😍,0.6779367825129737,neu,pichardo.genaro, ,0
249,Hi,hi,['hi'], ,0.0,neu,junaid.1948, ,0
250,K Hermoso cuerpo tienes estas Hermosa,k hermoso cuerpo tien esta hermosa,"['k', 'hermoso', 'cuerpo', 'tien', 'esta', 'hermosa']", ,0.0,neu,aguillon.gmail.comroberto, ,0
251,1jam 100 mau gk,jam mau gk,"['jam', 'mau', 'gk']", ,0.0,neu,andreduri2022, ,0
252,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️, ,[],❤❤❤❤❤❤❤❤❤❤❤❤❤,0.7460869565217393,neu,saeedkhan4587, ,0
253,Xxxxxx,xxxxxx,['xxxxxx'], ,0.0,neu,sursuresh4823l, ,0
254,😮😮😮😮😮😮😮, ,[],😮😮😮😮😮😮😮,0.27777777777777773,neu,ameeruddin838581, ,0
255,👏So beauty ❤️,beauti,['beauti'],👏❤,0.4222116339090728,neu,walterjose.bartolomeu, ,0
256,I miss you baby,miss babi,"['miss', 'babi']", ,-0.1531,neu,donugoru, ,0
257,👏, ,[],👏,0.5205479452054794,neu,08084189393naoyakudo, ,0
258,Lồn to,ln,['ln'], ,0.0,neu,ngoc.luongminh.712, ,0
259,Jjsjjejsjjejdjjr,jjsjjejsjjejdjjr,['jjsjjejsjjejdjjr'], ,0.0,neu,ram908641, ,0
260,😋😋, ,[],😋😋,0.6335149863760219,neu,hychkhs6592, ,0
261,🔥, ,[],🔥,0.1397849462365591,neu,muthee880, ,1
262,🖕, ,[],🖕,0.0,neu,muhammadnaveed4213, ,0
263,Plese shiw your boobs,plese shiw boob,"['plese', 'shiw', 'boob']", ,0.0,neu,veersingh17032000, ,0
264,Wo ist das?,wo ist da,"['wo', 'ist', 'da']", ,0.0,neu,dani_backup12, ,0
265,ال, ,[], ,0.0,neu,amaddiinmummee, ,0
266,Tu és perfeita❤️🔥,tu perfeita,"['tu', 'perfeita']",❤🔥,0.22146797568957458,neu,douglasandreide, ,0
267,❤️, ,[],❤,0.7460869565217392,neu,hamedeto483, ,0
268,🙌, ,[],🙌,0.5604249667994687,neu,brajendrakrsingh268, ,0
269,🔥🔥🔥🔥😢, ,[],🔥🔥🔥🔥😢,0.11316307047389347,neu,rajawiya9062, ,0
270,تم❤️, ,[],❤,0.7460869565217392,neu,hrbyrfyq59, ,0
271,👋, ,[],👋,0.4162303664921465,neu,mhrpwr.mhmwd, ,0
272,Omg 😳,omg,['omg'],😳,0.00886524822695035,neu,walkerthomas359, ,0
273,Nice,nice,['nice'], ,0.4215,pos,vikrammali582, ,0
274,😍😍😍💝😘😘🍌🤰, ,[],😍😍😍💝😘😘🍌🤰,0.6499154566973226,neu,rithikrithik027, ,0
275,Super,super,['super'], ,0.5994,pos,97172_61887, ,0
276,nice,nice,['nice'], ,0.4215,pos,rashidbilal87, ,0
277,"9531532191 (puja) 
Je parbe call kro",puja je parb call kro,"['puja', 'je', 'parb', 'call', 'kro']", ,0.0,neu,sagardas123sagardas, ,0
278,Suraj,suraj,['suraj'], ,0.0,neu,surajsingh91298, ,0
279,🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,mikespringerr, ,0
280,Lpjbggh,lpjbggh,['lpjbggh'], ,0.0,neu,whvvoj, ,0
281,😂, ,[],😂,0.2209684037751333,neu,lslhy.dyfllh, ,0
282,👏, ,[],👏,0.5205479452054794,neu,lslhy.dyfllh, ,0
283,❤️👏م, ,[],❤👏,0.6333174508636092,neu,lslhy.dyfllh, ,0
284,👏, ,[],👏,0.5205479452054794,neu,lslhy.dyfllh, ,0
285,❤️❤️ linda,linda,['linda'],❤❤,0.4973913043478261,neu,claudemirsantos717, ,0
286,😍, ,[],😍,0.6779367825129737,neu,dmouhamadou764, ,0
287,👏👏👏, ,[],👏👏👏,0.5205479452054794,neu,dmouhamadou764, ,0
288,Rrrtr,rrrtr,['rrrtr'], ,0.0,neu,ratankumar6554, ,0
289,Linda bb,linda bb,"['linda', 'bb']", ,0.0,neu,valdomiro3123, ,0
290,❤️❤️❤️❤️🔥🔥, ,[],❤❤❤❤🔥🔥,0.5439862864266791,neu,andygill215, ,0
291,Hello,hello,['hello'], ,0.0,neu,asi.dep.96, ,0
292,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮, ,[],😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,0.26062777807886656,neu,ks3286854, ,0
293,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,yadith_alanis, ,0
294,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,pepkonen321, ,0
295,🔥🔥🔥👏🔥🔥🔥🔥🔥, ,[],🔥🔥🔥👏🔥🔥🔥🔥🔥,0.18209194612199464,neu,pepkonen321, ,0
296,😍, ,[],😍,0.6779367825129737,neu,mukeshkudhwah, ,1
297,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,mudssirbukhari, ,1
298,🔥, ,[],🔥,0.1397849462365591,neu,jbrn2250, ,1
299,نعم, ,[], ,0.0,neu,jbrn2250, ,1
300,نعم, ,[], ,0.0,neu,jbrn2250, ,0
301,.تا, ,[], ,0.0,neu,hbybhsyny497, ,0
302,سبو, ,[], ,0.0,neu,hbybhsyny497, ,0
303,ختدب, ,[], ,0.0,neu,hbybhsyny497, ,0
304,آخ🔥, ,[],🔥,0.1397849462365591,neu,khrymmhmdy204, ,0
305,🔥😍, ,[],🔥😍,0.40886086437476643,neu,victor_mora_, ,0
306,سوپر, ,[], ,0.0,neu,moham_adreza2446, ,0
307,👏🙌❤️, ,[],👏🙌❤,0.6090199561755624,neu,moham_adreza2446, ,0
308,Безумно красива😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,stroker_kit, ,0
309,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,good9863morning, ,0
310,"K,KRMSH",k krmsh,"['k', 'krmsh']", ,0.0,neu,kusumanchkamesh, ,0
311,Good afternoon,good afternoon,"['good', 'afternoon']", ,0.4404,pos,telaumbanuafamuala, ,1
312,🤩, ,[],🤩,0.0,neu,shootout8709, ,0
313,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,chandan9936256336singh, ,0
314,❤️❤️❤️❤️❤️😍😍😍😍🙌, ,[],❤❤❤❤❤😍😍😍😍🙌,0.7002606879460058,neu,kanuravel, ,0
315,Hii,hii,['hii'], ,0.0,neu,razasafruddin, ,0
316,Hola whatsapp -3161655007🔥,hola whatsapp,"['hola', 'whatsapp']",🔥,0.04659498207885303,neu,jhoanalexyepez, ,0
317,سلام، امیدوارم حالت خوب باشه, ,[], ,0.0,neu,yst6600, ,0
318,سستم, ,[], ,0.0,neu,yst6600, ,0
319,Ysmall arias,ysmall aria,"['ysmall', 'aria']", ,0.0,neu,ysmallarias, ,0
320,Ysmall arias,ysmall aria,"['ysmall', 'aria']", ,0.0,neu,ysmallarias, ,0
321,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,redphoto12, ,0
322,Vert nice❤️❤️,vert nice,"['vert', 'nice']",❤❤,0.5837934782608696,pos,sa0607815, ,0
323,🔥🔥x😢x😍x❤️,xxx,['xxx'],🔥🔥😢😍❤,0.28504486648851035,neu,elvishyadau, ,1
324,😮😮, ,[],😮😮,0.2777777777777778,neu,shex_zedo_shex_bzeny, ,0
325,😍😢😢🔥, ,[],😍😢😢🔥,0.2077682158989987,neu,joyceevony, ,0
326,I love you so much baby girl,love much babi girl,"['love', 'much', 'babi', 'girl']", ,0.6369,pos,joyceevony, ,0
327,🔥, ,[],🔥,0.1397849462365591,neu,dddhakwal, ,0
328,Xxx-3,xxx,['xxx'], ,0.0,neu,mrkoli410, ,0
329,❤️, ,[],❤,0.7460869565217392,neu,hmdllh7925, ,0
330,سلام, ,[], ,0.0,neu,hmdllh7925, ,0
331,Xc,xc,['xc'], ,0.0,neu,sk123458939, ,0
332,Que buena que estás Mami,que buena que est mami,"['que', 'buena', 'que', 'est', 'mami']", ,0.0,neu,buenojoseluisbueno, ,0
333,Ah,ah,['ah'], ,0.0,neu,nijumtalukdar, ,0
334,❤👅👅👅👅😛😛💋💋, ,[],❤👅👅👅👅😛😛💋💋,0.5805415517951448,neu,y_yilmazz_33, ,0
335,❤️❤️🔥, ,[],❤❤🔥,0.5439862864266791,neu,ywsfjnbrgzhy4, ,0
336,عشق سلام ❤️😍, ,[],❤😍,0.7120118695173565,neu,ywsfjnbrgzhy4, ,0
337,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,gsf6347, ,0
338,Wassup,wassup,['wassup'], ,0.0,neu,too_short44, ,0
339,Estás bien jodida q tepaso,est bien jodida q tepaso,"['est', 'bien', 'jodida', 'q', 'tepaso']", ,0.0,neu,jesuslimon37, ,0
340,😂, ,[],😂,0.2209684037751333,neu,sgufran488, ,0
341,Hii,hii,['hii'], ,0.0,neu,sgufran488, ,0
342,😍😍, ,[],😍😍,0.6779367825129737,neu,nanc.ygreen627, ,0
343,Sexy and hot🔥🔥🔥🔥🔥🔥,sexi hot,"['sexi', 'hot']",🔥🔥🔥🔥🔥🔥,0.10483870967741932,neu,juanmirespo, ,0
344,❤️😍😍kelijekari,kelijekari,['kelijekari'],❤😍😍,0.5254901303869217,neu,mahdi00zx8000, ,0
345,😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍,0.6779367825129736,neu,stuartgeorgethorn, ,0
346,Beautiful,beauti,['beauti'], ,0.0,neu,rajkumarr171, ,0
347,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,slman_akhrs, ,0
348,👏, ,[],👏,0.5205479452054794,neu,bwkfnwrldyn, ,0
349,Hi,hi,['hi'], ,0.0,neu,srikanthakula35, ,0
350,علنىب, ,[], ,0.0,neu,srjmhmd48, ,0
351,Nice bikini,nice bikini,"['nice', 'bikini']", ,0.4215,pos,bhengrar87, ,0
352,Chutadudogi Kay,chutadudogi kay,"['chutadudogi', 'kay']", ,0.0,neu,rahuldeva.rahuldeva.33, ,0
353,Bf,bf,['bf'], ,0.0,neu,kashim6087, ,1
354,👏🔥🔥❤️😍, ,[],👏🔥🔥❤😍,0.44482831534266215,neu,douaasakouhi8, ,0
355,😍, ,[],😍,0.6779367825129737,neu,xidirov2427, ,1
356,Mexicana e um doce de leite condensado,mexicana e um doce de leit condensado,"['mexicana', 'e', 'um', 'doce', 'de', 'leit', 'condensado']", ,0.0,neu,adaosoaresbraga, ,1
357,❤️👏😢❤️🌹, ,[],❤👏😢❤🌹,0.5259725083902517,neu,sarihan650, ,0
358,Hi,hi,['hi'], ,0.0,neu,juliusnuwordzor, ,0
359,Nice pic,nice pic,"['nice', 'pic']", ,0.4215,pos,waskhan9968, ,0
360,❤️, ,[],❤,0.7460869565217392,neu,fabio_vieira_pinto_dos_santos, ,0
361,File,file,['file'], ,0.0,neu,fabio_vieira_pinto_dos_santos, ,0
362,Hot sexual sexy hot pick,hot sexual sexi hot pick,"['hot', 'sexual', 'sexi', 'hot', 'pick']", ,0.0,neu,manikmunshimd93, ,0
363,Calient,calient,['calient'], ,0.0,neu,reyesnorielgarcia, ,0
364,❤️❤️❤️❤️❤️❤️😍😍😍😍😍 que delicia de mujer mi amor,que delicia de mujer mi amor,"['que', 'delicia', 'de', 'mujer', 'mi', 'amor']",❤❤❤❤❤❤😍😍😍😍😍,0.6788591559820767,pos,hectorhugosaezprovoste, ,0
365,❤️, ,[],❤,0.7460869565217392,neu,06_59161924, ,0
366,Hiii,hiii,['hiii'], ,0.0,neu,akashmunfa, ,0
367,XXX,xxx,['xxx'], ,0.0,neu,shwetadubey328, ,0
368,👏😍, ,[],👏😍,0.5992423638592266,neu,akramdinho, ,0
369,Good morning,good morn,"['good', 'morn']", ,0.4404,pos,ywns.mtbbny, ,0
370,❤️❤️, ,[],❤❤,0.7460869565217392,neu,ranjeetranjeet2663, ,0
371,Nice,nice,['nice'], ,0.4215,pos,eto_avao_k, ,1
372,Hi,hi,['hi'], ,0.0,neu,dasan9808, ,0
373,Baby 14❤️❤️❤️❤️,babi,['babi'],❤❤❤❤,0.5968695652173913,neu,himal1213, ,1
374,Hello,hello,['hello'], ,0.0,neu,himal1213, ,0
375,Good looking ❤,good look,"['good', 'look']",❤,0.5422956521739131,pos,kinkyhornybottom, ,1
376,Hi,hi,['hi'], ,0.0,neu,autobelinga, ,0
377,Still beautiful as ever Travis I'm jealous,still beauti ever travi jealou,"['still', 'beauti', 'ever', 'travi', 'jealou']", ,0.0,neu,louievega9172, ,0
378,Holo,holo,['holo'], ,0.0,neu,dashokdubeyashok, ,1
379,Me gusta la foto,gusta la foto,"['gusta', 'la', 'foto']", ,0.0,neu,osley916, ,0
380,So sweet,sweet,['sweet'], ,0.4588,pos,rajveer.jorwal.75, ,0
381,🔥hi,hi,['hi'],🔥,0.06989247311827955,neu,balasaheb3179, ,0
382,❤️you, ,[],❤,0.7460869565217392,neu,aslamali.sayyed, ,1
383,Hi,hi,['hi'], ,0.0,neu,khuddiivaalsuddaaraam, ,0
384,🤩💐 🆒, ,[],🤩💐🆒,0.5894736842105263,neu,stevescufflinks, ,0
385,❤️❤️🔥, ,[],❤❤🔥,0.5439862864266791,neu,davidtucker355, ,0
386,Nic,nic,['nic'], ,0.0,neu,rajeshkadam12186, ,0
387,Hello how are you doing sweet,hello sweet,"['hello', 'sweet']", ,0.4588,pos,rosalesrichardfonseca, ,0
388,😍, ,[],😍,0.6779367825129737,neu,khan_mohammad_2000, ,0
389,❤️, ,[],❤,0.7460869565217392,neu,huteson.karl, ,0
390,😋, ,[],😋,0.6335149863760219,neu,huteson.karl, ,0
391,❤️, ,[],❤,0.7460869565217392,neu,somveer4557, ,0
392,Shalom,shalom,['shalom'], ,0.0,neu,marussokpo, ,0
393,You are saxi,saxi,['saxi'], ,0.0,neu,gopalgopal9420, ,0
394,Nayt  kn nat,nayt kn nat,"['nayt', 'kn', 'nat']", ,0.0,neu,jaberahmadiyan3, ,0
395,😍😮🔥😍, ,[],😍😮🔥😍,0.4433590722600711,neu,durekha50, ,0
396,👏👏👏, ,[],👏👏👏,0.5205479452054794,neu,rochman1531, ,0
397,🔥🔥❤️🔥❤️🔥😮, ,[],🔥🔥❤🔥❤🔥😮,0.33272735368107037,neu,amish3256, ,0
398,❤️❤️🔥🔥🔥🔥, ,[],❤❤🔥🔥🔥🔥,0.34188561633161907,neu,aydogan.ustuntas, ,0
399,🙌👏❤️, ,[],🙌👏❤,0.6090199561755624,neu,alemc2022, ,0
400,😍😍👏😍😮, ,[],😍😍👏😍😮,0.5664272141044358,neu,6951.mauricio, ,0
401,Bonjour,bonjour,['bonjour'], ,0.0,neu,sylvainsapin, ,0
402,🙌, ,[],🙌,0.5604249667994687,neu,panoramamobail2, ,0
403,❤️❤️, ,[],❤❤,0.7460869565217392,neu,panoramamobail2, ,0
404,👏👏👏👏👏👏👏👏😢, ,[],👏👏👏👏👏👏👏👏😢,0.4634510143407851,neu,mbrah8137, ,0
405,😍😍😍😍, ,[],😍😍😍😍,0.6779367825129737,neu,pjaul7667, ,2
406,Mmmmmm,mmmmmm,['mmmmmm'], ,0.0,neu,dubbzaynemaes, ,0
407,👌👌👌💔💔💔🇮🇳🤳🤳🤳, ,[],👌👌👌💔💔💔🤳🤳🤳,0.22090473212424436,neu,mdbabu8775, ,0
408,Hii,hii,['hii'], ,0.0,neu,shivas9967, ,0
409,full sax,full sax,"['full', 'sax']", ,0.0,neu,sajidmiyya, ,0
410,اوفیش, ,[], ,0.0,neu,flow10344, ,0
411,Very sexy and hot,sexi hot,"['sexi', 'hot']", ,0.0,neu,prashenjitbrahma42, ,0
412,🤤🤤🤤😈😈🤤🤤🤤🤤😈😈😈, ,[],🤤🤤🤤😈😈🤤🤤🤤🤤😈😈😈,0.2676923076923077,neu,pb05_wala_armn, ,0
413,U.c uu.k lu.u,uc uuk luu,"['uc', 'uuk', 'luu']", ,0.0,neu,ssepuuyai, ,0
414,N7nn77.,nnn,['nnn'], ,0.0,neu,ssepuuyai, ,0
415,7, ,[], ,0.0,neu,ssepuuyai, ,0
416,Jjvmmmju& h.u!iu?,jjvmmmju hu iu,"['jjvmmmju', 'hu', 'iu']", ,0.0,neu,ssepuuyai, ,0
417,., ,[], ,0.0,neu,ssepuuyai, ,0
418,.7.7.7..n..,n,['n'], ,0.0,neu,ssepuuyai, ,0
419,B.,b,['b'], ,0.0,neu,ssepuuyai, ,0
420,.., ,[], ,0.0,neu,ssepuuyai, ,0
421,E!w2😂,e w,"['e', 'w']",😂,0.0736561345917111,neu,ssepuuyai, ,0
422,😍, ,[],😍,0.6779367825129737,neu,aliakba677, ,0
423,Nice body sexy girl 💋,nice bodi sexi girl,"['nice', 'bodi', 'sexi', 'girl']",💋,0.47589209809264305,pos,raisadam.raisadam.923, ,0
424,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,amit1774verma, ,0
425,@8reit اهلن ممكن دايركت بس براويك شي, ,[], ,0.0,neu,xriiimoo1,8reit ,0
426,🙌 smart eagle 🦅 you are,smart eagl,"['smart', 'eagl']",🙌🦅,0.4547416555998229,pos,stanfordthomas5, ,0
427,❤️❤️❤️❤️❤️❤️👍, ,[],❤❤❤❤❤❤👍,0.7140908694982144,neu,laminekande57, ,0
428,Nice,nice,['nice'], ,0.4215,pos,savtahol, ,0
429,Hi❤️,hi,['hi'],❤,0.3730434782608696,neu,fmd168438, ,2
430,❤️❤️❤️❤️🔥😍😍😍😍😍❤️, ,[],❤❤❤❤🔥😍😍😍😍😍❤,0.659991240128193,neu,navale4989, ,0
431,So beautiful n georgous sexy,beauti n georgou sexi,"['beauti', 'n', 'georgou', 'sexi']", ,0.0,neu,jamesedwardatwood, ,0
432,❤️vlænx,vlnx,['vlnx'],❤,0.3730434782608696,neu,dddgifk8, ,0
433,"Из за таких как вы ....мы мужчины. Не женимся ...мы получаем все и бесплатно....,", ,[], ,0.0,neu,alikhno2022, ,0
434,😍😍, ,[],😍😍,0.6779367825129737,neu,jlalali586, ,0
435,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,saboxat8653, ,0
436,😢, ,[],😢,0.0066755674232309,neu,dpeakgoshrrn, ,0
437,Такие вещи разве можно выкладывать, ,[], ,0.0,neu,dpeakgoshrrn, ,0
438,😍😍😍😍😍😍😍😍, ,[],😍😍😍😍😍😍😍😍,0.6779367825129736,neu,nelsinchungkham, ,0
439,😍🔥, ,[],😍🔥,0.40886086437476643,neu,almondeyez80, ,0
440,Divina amorosa ❤️❤️👏👏,divina amorosa,"['divina', 'amorosa']",❤❤👏👏,0.4222116339090728,neu,juliojaramillo435, ,1
441,سجاد, ,[], ,0.0,neu,saqg.t, ,0
442,سلام عشق, ,[], ,0.0,neu,nwrhmd.dwsty, ,0
443,سکسک, ,[], ,0.0,neu,nwrhmd.dwsty, ,0
444,@nwrhmd.dwsty sexxy,sexxi,['sexxi'], ,0.0,neu,abulaish.ansari.739978,nwrhmd.dwsty ,0
445,🙌👏🔥😢😍ae😮😂❤️,ae,['ae'],🙌👏🔥😢😍😮😂❤,0.3500225940280402,neu,ibrahimumar1993, ,0
446,Can we be friends,friend,['friend'], ,0.4939,pos,trancewillem, ,0
447,Hi,hi,['hi'], ,0.0,neu,trancewillem, ,0
448,❤️❤️❤️❤️❤️😍😍😍😍😍👏👏🔥🔥🔥, ,[],❤❤❤❤❤😍😍😍😍😍👏👏🔥🔥🔥,0.5720379616196135,neu,36drebtx, ,0
449,Wow baby you are so beautiful and gorgeous do you want some company,wow babi beauti gorgeou want compani,"['wow', 'babi', 'beauti', 'gorgeou', 'want', 'compani']", ,0.6249,pos,yeaw.james, ,0
450,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,sbjain58, ,0
451,😍, ,[],😍,0.6779367825129737,neu,emomnazarov75, ,0
452,Ало, ,[], ,0.0,neu,emomnazarov75, ,0
453,"Do jeito q eu gosto, PARABÉNS",jeito q eu gosto parabn,"['jeito', 'q', 'eu', 'gosto', 'parabn']", ,0.0,neu,walderymoneiro, ,0
454,Send photo without dress,send photo without dress,"['send', 'photo', 'without', 'dress']", ,0.0,neu,kulkaranivenugopal, ,0
455,Gostei muito do seu  biquíni ficou muito  linda em vc meus parabéns ficou muito top em você  vc merece❤️❤️❤️❤️,gostei muito seu biquni ficou muito linda em vc meu parabn ficou muito top em voc vc merec,"['gostei', 'muito', 'seu', 'biquni', 'ficou', 'muito', 'linda', 'em', 'vc', 'meu', 'parabn', 'ficou', 'muito', 'top', 'em', 'voc', 'vc', 'merec']",❤❤❤❤,0.3011703557312253,neu,jedevaln, ,0
456,Sexy Figure,sexi figur,"['sexi', 'figur']", ,0.0,neu,sidhuamadeepsingh, ,1
457,👌, ,[],👌,0.5637606837606838,neu,einstweilige_verfugung, ,0
458,😢😍😍😮😂😂, ,[],😢😍😍😮😂😂,0.34704395296287044,neu,randhirkumar9723, ,0
459,nice,nice,['nice'], ,0.4215,pos,tahiru_abdul, ,0
460,مرحبا, ,[], ,0.0,neu,sgud.gj, ,0
461,🙌, ,[],🙌,0.5604249667994687,neu,saif9026a, ,0
462,Hello goodnight,hello goodnight,"['hello', 'goodnight']", ,0.0,neu,saif9026a, ,0
463,Princesa,princesa,['princesa'], ,0.0,neu,riveramarioreyes, ,0
464,Hello good morning,hello good morn,"['hello', 'good', 'morn']", ,0.4404,pos,kraja519632, ,0
465,Hi,hi,['hi'], ,0.0,neu,sukes2001, ,0
466,Xxxx,xxxx,['xxxx'], ,0.0,neu,imraan.salmani.3388, ,0
467,Sexy,sexi,['sexi'], ,0.0,neu,juniordixon70, ,0
468,Puttanona da corsa 😂,puttanona da corsa,"['puttanona', 'da', 'corsa']",😂,0.055242100943783325,neu,reinaalbahr, ,0
469,شو هيدا ياولد ملعوبه اوي, ,[], ,0.0,neu,rydlrfybwgzy, ,0
470,Very hot seen,hot seen,"['hot', 'seen']", ,0.0,neu,deependraprajapati57, ,0
471,A la recherche d'une femme,la recherch dune femm,"['la', 'recherch', 'dune', 'femm']", ,0.0,neu,rodr.igue1595, ,0
472,Bonjours coucou,bonjour coucou,"['bonjour', 'coucou']", ,0.0,neu,rodr.igue1595, ,0
473,Burkholdo,burkholdo,['burkholdo'], ,0.0,neu,ashibashibalam, ,0
474,Sexy!,sexi,['sexi'], ,0.0,neu,averye_madison_2.0, ,0
475,❤️, ,[],❤,0.7460869565217392,neu,farazsiddiqui847, ,0
476,Hello handsome🙌,hello handsom,"['hello', 'handsom']",🙌,0.18680832226648958,neu,city70371, ,0
477,❤️❤️❤️🔥, ,[],❤❤❤🔥,0.5945114539504441,neu,turrreen, ,0
478,SUPERSIN,supersin,['supersin'], ,0.0,neu,cetinozmet1, ,0
479,😢😢😢😢😢😍😍😍😍😍😍😢😢❤️❤️❤️❤️❤️, ,[],😢😢😢😢😢😍😍😍😍😍😍😢😢❤❤❤❤❤,0.4358213583138419,neu,shathiyasumar, ,0
480,My favorite sister ♥️,favorit sister,"['favorit', 'sister']",♥,0.2192049272116461,neu,sunflower_strip, ,2
481,Sexy🔥🔥🔥,sexi,['sexi'],🔥🔥🔥,0.10483870967741932,neu,juanmirespo, ,1
482,❤️, ,[],❤,0.7460869565217392,neu,it_piy_ushchoudhar, ,1
483,❤️❤️❤️❤️, ,[],❤❤❤❤,0.7460869565217392,neu,it_piy_ushchoudhar, ,0
484,🔥🔥🔥🔥🔥❤️❤️❤️😍😍😍, ,[],🔥🔥🔥🔥🔥❤❤❤😍😍😍,0.4519087225715394,neu,hamza1326ali, ,0
485,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,peterhorvath572, ,0
486,❤️❤️🔥🔥👏👏, ,[],❤❤🔥🔥👏👏,0.46880661598792583,neu,aslamov_farruxo527, ,0
487,🔥🔥🔥😍🔥🔥🔥, ,[],🔥🔥🔥😍🔥🔥🔥,0.21666377999033257,neu,_eldar_010_, ,0
488,Hi,hi,['hi'], ,0.0,neu,kamranali7501, ,0
489,Hi,hi,['hi'], ,0.0,neu,hassandalwani, ,0
490,H,h,['h'], ,0.0,neu,faridiriyasat, ,0
491,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥, ,[],❤❤❤❤❤❤❤❤❤❤❤🔥🔥🔥🔥,0.5844064204456914,neu,mjfc3573, ,0
492,Hermosa,hermosa,['hermosa'], ,0.0,neu,mjfc3573, ,0
493,Eres lamas sexi,ere lama sexi,"['ere', 'lama', 'sexi']", ,0.0,neu,mjfc3573, ,0
494,❤️🔥, ,[],❤🔥,0.44293595137914915,neu,sunny_bishnoi_____0029, ,0
495,Hello baby,hello babi,"['hello', 'babi']", ,0.0,neu,ayida_abiodun_okikiola, ,0
496,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,ayida_abiodun_okikiola, ,0
497,❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥🔥, ,[],❤❤❤❤❤❤❤❤❤🔥🔥🔥🔥🔥🔥🔥🔥,0.4607683634463603,neu,carnes4427, ,1
498,DAMN I LOVE YOUR LOOK,damn love look,"['damn', 'love', 'look']", ,0.3612,neu,carnes4427, ,1
499,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,96.841744, ,0
500,Bikini is so hot and you,bikini hot,"['bikini', 'hot']", ,0.0,neu,96.841744, ,0
501,So sexxxxxx,sexxxxxx,['sexxxxxx'], ,0.0,neu,96.841744, ,0
502,😘😘😘😘😘😋😋😋😋, ,[],😘😘😘😘😘😋😋😋😋,0.6714257639254053,neu,sunarta846, ,0
503,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,vijay12349486, ,0
